x,y,id,time
57.60536280589152,77.89463719410847,0.0,90.0
57.66404103753803,78.78595896246196,0.0,91.0
57.719198575285745,79.68080142471425,0.0,92.0
57.771046660768604,80.57895333923139,0.0,93.0
57.81978386112249,81.48021613887751,0.0,94.0
57.86559682945514,82.38440317054486,0.0,95.0
57.908661019687834,83.29133898031216,0.0,96.0
57.949141358506566,84.20085864149343,0.0,97.0
57.987192876996176,85.11280712300382,0.0,98.0
58.02296130437641,86.02703869562359,0.0,99.0
58.05658362611383,86.94341637388617,0.0,100.0
50.0,0.0,1.0,0.0
50.0,0.95,1.0,1.0
50.0,1.9,1.0,2.0
50.0,2.8499999999999996,1.0,3.0
50.0,3.8,1.0,4.0
50.0,4.75,1.0,5.0
50.0,5.7,1.0,6.0
50.0,6.65,1.0,7.0
50.0,7.6000000000000005,1.0,8.0
50.0,8.55,1.0,9.0
50.0,9.5,1.0,10.0
50.0,10.45,1.0,11.0
50.0,11.399999999999999,1.0,12.0
50.0,12.349999999999998,1.0,13.0
50.0,13.299999999999997,1.0,14.0
50.0,14.249999999999996,1.0,15.0
50.0,15.199999999999996,1.0,16.0
50.0,16.149999999999995,1.0,17.0
50.0,17.099999999999994,1.0,18.0
50.0,18.049999999999994,1.0,19.0
50.0,18.999999999999993,1.0,20.0
50.0,19.949999999999992,1.0,21.0
50.0,20.89999999999999,1.0,22.0
50.0,21.84999999999999,1.0,23.0
50.0,22.79999999999999,1.0,24.0
50.0,23.74999999999999,1.0,25.0
50.0,24.69999999999999,1.0,26.0
50.0,25.649999999999988,1.0,27.0
50.0,26.599999999999987,1.0,28.0
50.0,27.549999999999986,1.0,29.0
50.0,28.499999999999986,1.0,30.0
50.0,29.449999999999985,1.0,31.0
50.0,30.399999999999984,1.0,32.0
50.0,31.349999999999984,1.0,33.0
50.0,32.29999999999998,1.0,34.0
50.0,33.249999999999986,1.0,35.0
50.0,34.19999999999999,1.0,36.0
50.0,35.14999999999999,1.0,37.0
50.0,36.099999999999994,1.0,38.0
50.0,37.05,1.0,39.0
50.0,38.0,1.0,40.0
50.0,38.95,1.0,41.0
50.0,39.900000000000006,1.0,42.0
50.0,40.85000000000001,1.0,43.0
50.0,41.80000000000001,1.0,44.0
50.0,42.750000000000014,1.0,45.0
50.0,43.70000000000002,1.0,46.0
50.057,44.59300000000002,1.0,47.0
50.16758,45.432420000000015,1.0,48.0
50.3285252,46.22147480000002,1.0,49.0
50.536813688,46.96318631200002,1.0,50.0
50.789604866720005,47.66039513328002,1.0,51.0
51.0842285747168,48.315771425283216,1.0,52.0
51.4181748602338,48.931825139766225,1.0,53.0
51.78908436861977,49.51091563138025,1.0,54.0
52.19473930650258,50.05526069349744,1.0,55.0
52.63305494811243,50.56694505188759,1.0,56.0
53.102071651225685,51.04792834877434,1.0,57.0
53.59994735215214,51.50005264784788,1.0,58.0
54.124950511023016,51.92504948897701,1.0,59.0
54.67545348036163,52.32454651963839,1.0,60.0
55.249926271539934,52.70007372846008,1.0,61.0
55.846930695247536,53.053069304752476,1.0,62.0
56.46511485353268,53.384885146467326,1.0,63.0
57.103207962320724,53.69679203767929,1.0,64.0
57.76001548458148,53.98998451541853,1.0,65.0
58.43441455550659,54.26558544449342,1.0,66.0
59.12534968217619,54.52465031782381,1.0,67.0
59.83182870124562,54.76817129875438,1.0,68.0
60.55291897917088,54.99708102082912,1.0,69.0
61.28774384042063,55.212256159579375,1.0,70.0
62.035479209995394,55.414520790004616,1.0,71.0
62.79535045739567,55.60464954260434,1.0,72.0
63.56662942995193,55.783370570048085,1.0,73.0
64.34863166415481,55.9513683358452,1.0,74.0
65.14071376430552,56.10928623569449,1.0,75.0
65.94227093844718,56.25772906155282,1.0,76.0
66.75273468214034,56.397265317859656,1.0,77.0
67.57157060121192,56.52842939878808,1.0,78.0
68.3982763651392,56.651723634860794,1.0,79.0
69.23237978323084,56.767620216769146,1.0,80.0
70.07343699623699,56.876563003762996,1.0,81.0
70.92103077646277,56.97896922353722,1.0,82.0
71.77476892987501,57.075231070124985,1.0,83.0
72.63428279408251,57.16571720591749,1.0,84.0
73.49922582643755,57.25077417356244,1.0,85.0
74.36927227685129,57.3307277231487,1.0,86.0
75.2441159402402,57.40588405975978,1.0,87.0
76.12346898382579,57.47653101617419,1.0,88.0
77.00706084479624,57.54293915520374,1.0,89.0
77.89463719410847,57.60536280589152,1.0,90.0
78.78595896246196,57.66404103753803,1.0,91.0
79.68080142471425,57.719198575285745,1.0,92.0
80.57895333923139,57.771046660768604,1.0,93.0
81.48021613887751,57.81978386112249,1.0,94.0
82.38440317054486,57.86559682945514,1.0,95.0
83.29133898031216,57.908661019687834,1.0,96.0
84.20085864149343,57.949141358506566,1.0,97.0
85.11280712300382,57.987192876996176,1.0,98.0
86.02703869562359,58.02296130437641,1.0,99.0
86.94341637388617,58.05658362611383,1.0,100.0
