x,y,id,time
70.0,30.0,1.0,30.0
69.5,31.0,1.0,31.0
69.0,32.0,1.0,32.0
68.5,33.0,1.0,33.0
68.0,34.0,1.0,34.0
67.5,35.0,1.0,35.0
67.0,36.0,1.0,36.0
66.5,37.0,1.0,37.0
66.0,38.0,1.0,38.0
65.5,39.0,1.0,39.0
65.0,40.0,1.0,40.0
64.5,41.0,1.0,41.0
64.0,42.0,1.0,42.0
63.5,43.0,1.0,43.0
63.0,44.0,1.0,44.0
62.5,45.0,1.0,45.0
62.0,46.0,1.0,46.0
61.5,47.0,1.0,47.0
61.0,48.0,1.0,48.0
60.5,49.0,1.0,49.0
60.0,50.0,1.0,50.0
59.5,51.0,1.0,51.0
59.0,52.0,1.0,52.0
58.5,53.0,1.0,53.0
58.0,54.0,1.0,54.0
57.5,55.0,1.0,55.0
57.0,56.0,1.0,56.0
56.5,57.0,1.0,57.0
56.0,58.0,1.0,58.0
55.5,59.0,1.0,59.0
55.0,60.0,1.0,60.0
54.5,61.0,1.0,61.0
54.0,62.0,1.0,62.0
53.5,63.0,1.0,63.0
53.0,64.0,1.0,64.0
52.5,65.0,1.0,65.0
52.0,66.0,1.0,66.0
51.5,67.0,1.0,67.0
51.0,68.0,1.0,68.0
50.5,69.0,1.0,69.0
50.0,70.0,1.0,70.0
49.5,71.0,1.0,71.0
49.0,72.0,1.0,72.0
48.5,73.0,1.0,73.0
48.0,74.0,1.0,74.0
47.5,75.0,1.0,75.0
47.0,76.0,1.0,76.0
46.5,77.0,1.0,77.0
46.0,78.0,1.0,78.0
45.5,79.0,1.0,79.0
45.0,80.0,1.0,80.0
44.5,81.0,1.0,81.0
44.0,82.0,1.0,82.0
43.5,83.0,1.0,83.0
43.0,84.0,1.0,84.0
42.5,85.0,1.0,85.0
42.0,86.0,1.0,86.0
41.5,87.0,1.0,87.0
41.0,88.0,1.0,88.0
40.5,89.0,1.0,89.0
40.0,90.0,1.0,90.0
39.5,91.0,1.0,91.0
39.0,92.0,1.0,92.0
38.5,93.0,1.0,93.0
38.0,94.0,1.0,94.0
37.5,95.0,1.0,95.0
37.0,96.0,1.0,96.0
36.5,97.0,1.0,97.0
36.0,98.0,1.0,98.0
35.5,99.0,1.0,99.0
35.0,100.0,1.0,100.0
90.0,0.0,2.0,0.0
89.75,1.0,2.0,1.0
89.5,2.0,2.0,2.0
89.25,3.0,2.0,3.0
89.0,4.0,2.0,4.0
88.75,5.0,2.0,5.0
88.5,6.0,2.0,6.0
88.25,7.0,2.0,7.0
88.0,8.0,2.0,8.0
87.75,9.0,2.0,9.0
87.5,10.0,2.0,10.0
87.25,11.0,2.0,11.0
87.0,12.0,2.0,12.0
86.75,13.0,2.0,13.0
86.5,14.0,2.0,14.0
86.25,15.0,2.0,15.0
86.0,16.0,2.0,16.0
85.75,17.0,2.0,17.0
85.5,18.0,2.0,18.0
85.25,19.0,2.0,19.0
85.0,20.0,2.0,20.0
84.75,21.0,2.0,21.0
84.5,22.0,2.0,22.0
84.25,23.0,2.0,23.0
84.0,24.0,2.0,24.0
83.75,25.0,2.0,25.0
83.5,26.0,2.0,26.0
83.25,27.0,2.0,27.0
83.0,28.0,2.0,28.0
82.75,29.0,2.0,29.0
82.5,30.0,2.0,30.0
82.25,31.0,2.0,31.0
82.0,32.0,2.0,32.0
81.75,33.0,2.0,33.0
81.5,34.0,2.0,34.0
81.25,35.0,2.0,35.0
81.0,36.0,2.0,36.0
80.75,37.0,2.0,37.0
80.5,38.0,2.0,38.0
80.25,39.0,2.0,39.0
80.0,40.0,2.0,40.0
79.75,41.0,2.0,41.0
79.5,42.0,2.0,42.0
79.25,43.0,2.0,43.0
79.0,44.0,2.0,44.0
78.75,45.0,2.0,45.0
78.5,46.0,2.0,46.0
78.25,47.0,2.0,47.0
78.0,48.0,2.0,48.0
77.75,49.0,2.0,49.0
77.5,50.0,2.0,50.0
77.25,51.0,2.0,51.0
77.0,52.0,2.0,52.0
76.75,53.0,2.0,53.0
76.5,54.0,2.0,54.0
76.25,55.0,2.0,55.0
76.0,56.0,2.0,56.0
75.75,57.0,2.0,57.0
75.5,58.0,2.0,58.0
75.25,59.0,2.0,59.0
75.0,60.0,2.0,60.0
74.75,61.0,2.0,61.0
74.5,62.0,2.0,62.0
74.25,63.0,2.0,63.0
74.0,64.0,2.0,64.0
73.75,65.0,2.0,65.0
73.5,66.0,2.0,66.0
73.25,67.0,2.0,67.0
73.0,68.0,2.0,68.0
72.75,69.0,2.0,69.0
72.5,70.0,2.0,70.0
72.25,71.0,2.0,71.0
72.0,72.0,2.0,72.0
71.75,73.0,2.0,73.0
71.5,74.0,2.0,74.0
71.25,75.0,2.0,75.0
71.0,76.0,2.0,76.0
70.75,77.0,2.0,77.0
70.5,78.0,2.0,78.0
70.25,79.0,2.0,79.0
70.0,80.0,2.0,80.0
69.75,81.0,2.0,81.0
69.5,82.0,2.0,82.0
69.25,83.0,2.0,83.0
69.0,84.0,2.0,84.0
68.75,85.0,2.0,85.0
68.5,86.0,2.0,86.0
68.25,87.0,2.0,87.0
68.0,88.0,2.0,88.0
67.75,89.0,2.0,89.0
67.5,90.0,2.0,90.0
67.25,91.0,2.0,91.0
67.0,92.0,2.0,92.0
66.75,93.0,2.0,93.0
66.5,94.0,2.0,94.0
66.25,95.0,2.0,95.0
66.0,96.0,2.0,96.0
65.75,97.0,2.0,97.0
65.5,98.0,2.0,98.0
65.25,99.0,2.0,99.0
65.0,100.0,2.0,100.0
95.0,0.0,3.0,0.0
95.0,1.0,3.0,1.0
95.0,2.0,3.0,2.0
95.0,3.0,3.0,3.0
95.0,4.0,3.0,4.0
95.0,5.0,3.0,5.0
95.0,6.0,3.0,6.0
95.0,7.0,3.0,7.0
95.0,8.0,3.0,8.0
95.0,9.0,3.0,9.0
95.0,10.0,3.0,10.0
95.0,11.0,3.0,11.0
95.0,12.0,3.0,12.0
95.0,13.0,3.0,13.0
95.0,14.0,3.0,14.0
95.0,15.0,3.0,15.0
95.0,16.0,3.0,16.0
95.0,17.0,3.0,17.0
95.0,18.0,3.0,18.0
95.0,19.0,3.0,19.0
95.0,20.0,3.0,20.0
95.0,21.0,3.0,21.0
95.0,22.0,3.0,22.0
95.0,23.0,3.0,23.0
95.0,24.0,3.0,24.0
95.0,25.0,3.0,25.0
95.0,26.0,3.0,26.0
95.0,27.0,3.0,27.0
95.0,28.0,3.0,28.0
95.0,29.0,3.0,29.0
95.0,30.0,3.0,30.0
95.0,31.0,3.0,31.0
95.0,32.0,3.0,32.0
95.0,33.0,3.0,33.0
95.0,34.0,3.0,34.0
95.0,35.0,3.0,35.0
95.0,36.0,3.0,36.0
95.0,37.0,3.0,37.0
95.0,38.0,3.0,38.0
95.0,39.0,3.0,39.0
95.0,40.0,3.0,40.0
95.0,41.0,3.0,41.0
95.0,42.0,3.0,42.0
95.0,43.0,3.0,43.0
95.0,44.0,3.0,44.0
95.0,45.0,3.0,45.0
95.0,46.0,3.0,46.0
95.0,47.0,3.0,47.0
95.0,48.0,3.0,48.0
95.0,49.0,3.0,49.0
95.0,50.0,3.0,50.0
95.0,51.0,3.0,51.0
95.0,52.0,3.0,52.0
95.0,53.0,3.0,53.0
95.0,54.0,3.0,54.0
95.0,55.0,3.0,55.0
95.0,56.0,3.0,56.0
95.0,57.0,3.0,57.0
95.0,58.0,3.0,58.0
95.0,59.0,3.0,59.0
95.0,60.0,3.0,60.0
95.0,61.0,3.0,61.0
95.0,62.0,3.0,62.0
95.0,63.0,3.0,63.0
95.0,64.0,3.0,64.0
95.0,65.0,3.0,65.0
95.0,66.0,3.0,66.0
95.0,67.0,3.0,67.0
95.0,68.0,3.0,68.0
95.0,69.0,3.0,69.0
95.0,70.0,3.0,70.0
95.0,71.0,3.0,71.0
95.0,72.0,3.0,72.0
95.0,73.0,3.0,73.0
95.0,74.0,3.0,74.0
95.0,75.0,3.0,75.0
95.0,76.0,3.0,76.0
95.0,77.0,3.0,77.0
95.0,78.0,3.0,78.0
95.0,79.0,3.0,79.0
95.0,80.0,3.0,80.0
95.0,81.0,3.0,81.0
95.0,82.0,3.0,82.0
95.0,83.0,3.0,83.0
95.0,84.0,3.0,84.0
95.0,85.0,3.0,85.0
95.0,86.0,3.0,86.0
95.0,87.0,3.0,87.0
95.0,88.0,3.0,88.0
95.0,89.0,3.0,89.0
95.0,90.0,3.0,90.0
95.0,91.0,3.0,91.0
95.0,92.0,3.0,92.0
95.0,93.0,3.0,93.0
95.0,94.0,3.0,94.0
95.0,95.0,3.0,95.0
95.0,96.0,3.0,96.0
95.0,97.0,3.0,97.0
95.0,98.0,3.0,98.0
95.0,99.0,3.0,99.0
95.0,100.0,3.0,100.0
